Query	Accession	Product_Name	OrthoDB	OrthoDB_Desc	Zen_OrthoDB	Zen_OrthoDB_Desc	UKB_OrthoDB	UKB_OrthoDB_Desc	GO_BP	GO_MF	GO_CC	Evidence_existence	InterPro	Pfam	UKB_GO_BP	UKB_GO_MF	Identity	Length	Evalue	Score	ODB_OG	ODB_Description	ODB_GO_MF	ODB_GO_BP	ODB_EC	ODB_COG_category	ODB_KEGG_ko	ODB_Interpro	ODB_evalue	ODB_score
tr_A0A8J9SPL3_A0A8J9SPL3_9CHLO	A0A8J9SPL3	F-box domain-containing protein	24973at33090	F-box domain	519083at2759	F-box domain	NA		NA	NA	GO:0005737,GO:0005856	4	IPR036047,IPR032675	NA	NA	NA	100	412	1.7955553938804e-308	840	24973at33090	F-box domain	-	-	-	T,A	ko03022,ko03420	IPR032675	0	134.195
tr_A0A8J9SPM1_A0A8J9SPM1_9CHLO	A0A8J9SPM1	Uncharacterized protein	1175438at33090	Pyridoxal phosphate-dependent transferase	50013at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	124	1.56e-78	234	1175438at33090	Pyridoxal phosphate-dependent transferase	GO:0030170	-	-	E,K,H	-	-	2.43e-13	65.55
tr_A0A8J9SPM2_A0A8J9SPM2_9CHLO	A0A8J9SPM2	Probable DNA-binding protein HU	40315at33090	Histone-like DNA-binding protein	40315at33090	Histone-like DNA-binding protein	NA		NA	GO:0003677,GO:0030527	NA	3	IPR000119,IPR020816,IPR010992	PF00216	NA	GO:0003677,GO:0030527	100	108	4.1e-71	214										
tr_A0A8J9SPN1_A0A8J9SPN1_9CHLO	A0A8J9SPN1	Protein tas	448379at33090	protein tas-like	4508at75966	NADP-dependent oxidoreductase domain	NA		NA	NA	NA	4	IPR023210,IPR036812	PF00248	NA	NA	100	398	3.32e-291	794	448379at33090	protein tas-like	-	-	-	Q,P,T	ko00940	IPR023210,IPR036812	4.58e-121	119.07
tr_A0A8J9SPN2_A0A8J9SPN2_9CHLO	A0A8J9SPN2	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	507	1.22e-244	686										
tr_A0A8J9SPP1_A0A8J9SPP1_9CHLO	A0A8J9SPP1	Probable UV-stimulated scaffold protein A at N-terminal half	20271at33090	UV-stimulated scaffold A protein	514381at2759	UV-stimulated scaffold protein A	NA		GO:0009411,GO:0006283	GO:0000993	GO:0005694	4	IPR008942,IPR018610,IPR049408	PF20867	GO:0009411,GO:0006283	GO:0000993	100	864	0	1427	20271at33090	UV-stimulated scaffold A protein	GO:0000993	GO:0006283,GO:0009411	-	-	-	IPR049408,IPR018610	2.18e-25	16.2
tr_A0A8J9SPR1_A0A8J9SPR1_9CHLO	A0A8J9SPR1	Probable arsenical pump-driving ATPase	889436at33090	ATPase	889436at33090	ATPase	NA		GO:0006620	GO:0005524,GO:0016887	GO:0043529	4	IPR025723,IPR016300,IPR027417	PF02374	GO:0006620	GO:0005524,GO:0016887	100	730	0	1385	889436at33090	ATPase	GO:0005524	GO:0006620	-	O,N,T	-	IPR025723,IPR027417,IPR016300	2.36e-307	150.31
tr_A0A8J9SPS2_A0A8J9SPS2_9CHLO	A0A8J9SPS2	Uncharacterized protein	16219at33090	derlin-3 isoform X1	6587at75966	derlin-3 isoform X1	NA		NA	NA	GO:0005886	3	IPR021910	PF12036	NA	NA	100	362	1.33e-240	663	16219at33090	derlin-3 isoform X1	-	-	-	-	-	IPR021910	1.99e-255	246.27
tr_A0A8J9SPS4_A0A8J9SPS4_9CHLO	A0A8J9SPS4	GYF domain-containing protein	74383at33090	hypothetical protein	74383at33090	hypothetical protein	NA		NA	NA	NA	4	IPR035445	NA	NA	NA	100	1008	0	1719	74383at33090	hypothetical protein	-	-	-	-	-	IPR035445	0	9.21002
tr_A0A8J9SPS8_A0A8J9SPS8_9CHLO	A0A8J9SPS8	Coenzyme Q-binding protein COQ10 START domain-containing protein	52791at33090	Uncharacterized protein	52791at33090	Uncharacterized protein	NA		NA	NA	NA	4	IPR005031,IPR047137,IPR023393	PF03364	NA	NA	100	246	1.49e-181	504	52791at33090	Uncharacterized protein	-	-	-	P,J,Q	-	IPR047137,IPR005031,IPR023393	4.08e-47	86.59
tr_A0A8J9SPT4_A0A8J9SPT4_9CHLO	A0A8J9SPT4	Probable transcriptional activator protein Pur-beta at N-terminal half	29791at33090	transcription factor pur-alpha 1	523901at2759	Purine-rich element binding protein	NA		NA	GO:0000981,GO:0032422,GO:0000977	GO:0005634	3	IPR006628	PF04845	NA	GO:0000981,GO:0032422,GO:0000977	100	319	2.56e-230	634	29791at33090	transcription factor pur-alpha 1	GO:0032422	-	-	E,C,O	-	IPR006628	7.49e-57	77.27
tr_A0A8J9SPT8_A0A8J9SPT8_9CHLO	A0A8J9SPT8	Sulfite efflux pump SSU1	13847at33090	DNA mismatch repair protein MutS, connector domain	507957at2759	DNA mismatch repair protein MutS, core	NA		NA	GO:0000319	GO:0005886	3	IPR004695,IPR051629,IPR038665	PF03595	NA	GO:0000319	100	371	5.53e-274	748	13847at33090	DNA mismatch repair protein MutS, connector domain	GO:0000319	-	-	L,V,C,P	-	IPR038665,IPR004695	5.42e-269	252.56
tr_A0A8J9SPU5_A0A8J9SPU5_9CHLO	A0A8J9SPU5	PRLI-interacting factor A	1576733at33090	hypothetical protein	79635at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	225	2.78e-137	390	1576733at33090	hypothetical protein	-	-	-	-	-	-	9.58e-126	200.44
tr_A0A8J9SPU6_A0A8J9SPU6_9CHLO	A0A8J9SPU6	Uncharacterized protein	1566918at33090	hypothetical protein	77858at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	303	7.56e-199	553	1566918at33090	hypothetical protein	-	-	-	-	ko00290,ko00770,ko01230	-	1.65e-190	221.78
tr_A0A8J9SPV4_A0A8J9SPV4_9CHLO	A0A8J9SPV4	Probable UBX domain-containing protein 6	8962at75966	UBX domain-containing 6	8962at75966	UBX domain-containing 6	NA		NA	NA	GO:0005737	4	IPR036339,IPR018997,IPR029071,IPR001012	PF09409,PF00789	NA	NA	100	421	4.92e-291	796										
tr_A0A8J9SPV6_A0A8J9SPV6_9CHLO	A0A8J9SPV6	Uncharacterized protein	1563843at33090	hypothetical protein	77362at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	447	0	895	1563843at33090	hypothetical protein	-	-	-	-	-	-	0	258.73
tr_A0A8J9SPW2_A0A8J9SPW2_9CHLO	A0A8J9SPW2	Probable extended synaptotagmin-3	72549at33090	Protein kinase domain	72549at33090	Protein kinase domain	NA		NA	GO:0008289	GO:0005783	4	IPR045050	NA	NA	GO:0008289	100	111	1.26e-71	215										
tr_A0A8J9SPW4_A0A8J9SPW4_9CHLO	A0A8J9SPW4	S-adenosyl-L-methionine-dependent methyltransferase	41321at33090	S-adenosyl-L-methionine-dependent methyltransferase	6124at75966	S-adenosyl-L-methionine-dependent methyltransferase	NA		GO:0032259	GO:0008168	NA	3	IPR007213,IPR029063,IPR011610	PF04072	GO:0032259	GO:0008168	100	353	9.95e-252	691	41321at33090	S-adenosyl-L-methionine-dependent methyltransferase	-	GO:0032259	-	I,L,Q,K	-	IPR029063,IPR007213	8.47e-32	38.11
tr_A0A8J9SPX2_A0A8J9SPX2_9CHLO	A0A8J9SPX2	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	305	1.06e-153	439										
tr_A0A8J9SPX3_A0A8J9SPX3_9CHLO	A0A8J9SPX3	Probable beta-1,3-galactosyltransferase 2 at C-terminar half	1389346at33090	Beta-1,3-galactosyltransferase	9626at75966	putative beta-1	NA		GO:0006486	GO:0008378	GO:0000139	3	IPR002659	PF01762	GO:0006486	GO:0008378	100	564	0	1139	1389346at33090	Beta-1,3-galactosyltransferase	GO:0016758,GO:0048531,GO:0016740	-	-	M,O,K	-	IPR002659,IPR025298	2.4e-75	64.27
tr_A0A8J9SPX9_A0A8J9SPX9_9CHLO	A0A8J9SPX9	NADP-dependent oxidoreductase domain-containing protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	135	1.34e-100	290										
tr_A0A8J9SPY3_A0A8J9SPY3_9CHLO	A0A8J9SPY3	Probable EIN3-binding F-box protein 1	7065at75966	Leucine-rich repeat	7065at75966	Leucine-rich repeat	NA		NA	NA	GO:0005737,GO:0005856	4	IPR036047,IPR050648,IPR006553,IPR032675	NA	NA	NA	100	546	0	1043										
tr_A0A8J9SPZ4_A0A8J9SPZ4_9CHLO	A0A8J9SPZ4	Uncharacterized protein	32831at33090	unnamed protein product	526941at2759	voltage-gated hydrogen channel 1	NA		NA	NA	NA	4	NA	NA	NA	NA	100	409	0	863	32831at33090	unnamed protein product	-	-	-	-	ko00010,ko00020,ko00620,ko01200	-	1.47e-154	141.3
tr_A0A8J9SPZ7_A0A8J9SPZ7_9CHLO	A0A8J9SPZ7	Probable phosphopantetheine adenylyltransferase at C-terminar half	52766at33090	phosphopantetheine adenylyltransferase	52766at33090	phosphopantetheine adenylyltransferase	NA		GO:0009058	GO:0016779	NA	4	IPR004821,IPR014729	PF01467	GO:0009058	GO:0016779	100	347	4.51e-245	673	52766at33090	phosphopantetheine adenylyltransferase	GO:0004595,GO:0004140,GO:0003824	-	-	I,E,H	-	IPR004821,IPR014729	1.21e-32	45.84
tr_A0A8J9SQ03_A0A8J9SQ03_9CHLO	A0A8J9SQ03	Mitochondrial thiamine diphosphate carrier 1	71128at33090	Mitochondrial thiamine pyrophosphate carrier	71128at33090	Mitochondrial thiamine pyrophosphate carrier	NA		GO:1990575	GO:0000064	GO:0016020,GO:0005739	3	IPR002067,IPR050567,IPR018108,IPR023395	PF00153	GO:1990575	GO:0000064	100	336	2.3e-237	653	71128at33090	Mitochondrial thiamine pyrophosphate carrier	GO:0090422	GO:0030974	-	T,K,L	-	IPR018108,IPR023395,IPR002067	3.57e-85	99.24
tr_A0A8J9SQ06_A0A8J9SQ06_9CHLO	A0A8J9SQ06	Probable f-box/LRR-repeat protein 2 at C-terminar half	550575at2759	F-box	550575at2759	F-box	NA		NA	NA	GO:0005737,GO:0005856	4	IPR036047,IPR001810,IPR050648,IPR001611,IPR006553,IPR032675	PF00646,PF13516	NA	NA	100	515	3.09e-298	822										
tr_A0A8J9SQ15_A0A8J9SQ15_9CHLO	A0A8J9SQ15	WW domain-containing protein	58466at33090	WW domain-containing isoform 1 isoform B	58466at33090	WW domain-containing isoform 1 isoform B	NA		NA	NA	NA	4	IPR001202,IPR036020	PF00397	NA	NA	100	963	0	1550	58466at33090	WW domain-containing isoform 1 isoform B	-	-	-	-	ko00520,ko03015	IPR036020,IPR001202	2.25e-11	12.41
tr_A0A8J9SQ23_A0A8J9SQ23_9CHLO	A0A8J9SQ23	Probable phosphatidylglycerophosphatase, mitochondrial	1521335at33090	uncharacterized protein	198652at2759	Uncharacterized protein	NA		NA	GO:0008962	NA	4	IPR036412,IPR006549,IPR023214,IPR027706,IPR010021	PF09419	NA	GO:0008962	100	263	5.01e-193	535	1521335at33090	uncharacterized protein	GO:0008962	GO:0032049	-	T,P,G	-	IPR036412,IPR027706,IPR010021,IPR023214,IPR006549	3.52e-67	99.25
tr_A0A8J9SQ32_A0A8J9SQ32_9CHLO	A0A8J9SQ32	Nephrocystin-3	52591at33090	protein KINESIN LIGHT CHAIN-RELATED 2-like	546701at2759	protein KINESIN LIGHT CHAIN-RELATED 2-like	NA		GO:0016055	NA	NA	4	IPR051787,IPR027417,IPR008775,IPR011990,IPR019734	PF05721,PF13374,PF13424	GO:0016055	NA	100	1582	0	2368	52591at33090	protein KINESIN LIGHT CHAIN-RELATED 2-like	GO:0019894	GO:0007018	-	E,G,T	-	IPR019734,IPR011990,IPR027417	0	214.25
tr_A0A8J9SQ33_A0A8J9SQ33_9CHLO	A0A8J9SQ33	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	95	6.25e-60	184										
tr_A0A8J9SQ41_A0A8J9SQ41_9CHLO	A0A8J9SQ41	Probable 30S ribosomal protein S1	5397at75966	30S ribosomal protein S1	5397at75966	30S ribosomal protein S1	NA		NA	GO:0003676	GO:0005840	4	IPR012340,IPR052757,IPR003029	PF00575	NA	GO:0003676	100	371	3.43e-268	734										
tr_A0A8J9SQ51_A0A8J9SQ51_9CHLO	A0A8J9SQ51	Probable serine/threonine-protein kinase SIS8	19578at33090	protein kinase	9946at75966	protein kinase	NA		NA	GO:0005524,GO:0004672	NA	4	IPR011009,IPR000719,IPR017441,IPR008271,IPR050167	PF00069	NA	GO:0005524,GO:0004672	100	741	0	1425	19578at33090	protein kinase	GO:0005524,GO:0016301,GO:0000166	GO:0016310	1.10.3.11	T,M,K	ko03450	IPR011009,IPR001245,IPR000719,IPR008271	0	237.92
tr_A0A8J9SQ61_A0A8J9SQ61_9CHLO	A0A8J9SQ61	Probable UDP-N-acetylglucosamine-peptide N-acetylglucosaminyltransferase	70419at33090	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase	70419at33090	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase	NA		NA	GO:0016757	NA	4	IPR011990,IPR019734,IPR050498	PF00515,PF13424,PF13174	NA	GO:0016757	100	325	1.2e-183	516										
tr_A0A8J9SQ62_A0A8J9SQ62_9CHLO	A0A8J9SQ62	U2 snRNP-associated SURP motif-containing protein at N-terminal half	51570at33090	RNA recognition motif domain	377209at2759	u2 snrnp-associated surp motif-containing protein	NA		GO:0006396	GO:0003723	GO:0005634	4	IPR006569,IPR008942,IPR013170,IPR012677,IPR035979,IPR047491,IPR000504,IPR051485,IPR035009,IPR000061,IPR035967	PF04818,PF00076,PF01805	GO:0006396	GO:0003723	100	843	0	1540	51570at33090	RNA recognition motif domain	-	-	-	J,K	-	IPR035967,IPR000061	7.86e-79	47.88
tr_A0A8J9SQ71_A0A8J9SQ71_9CHLO	A0A8J9SQ71	Probable spermidine/putrescine-binding periplasmic protein	42119at33090	hypothetical protein	5129at75966	putrescine-binding periplasmic	NA		GO:0015846	GO:0019808	NA	4	IPR006059,IPR001188	PF13416	GO:0015846	GO:0019808	100	505	0	999	42119at33090	hypothetical protein	GO:0019808	GO:0015846	-	G,P,H,E	-	IPR001188,IPR006059	5.55e-104	82.51
tr_A0A8J9SQ73_A0A8J9SQ73_9CHLO	A0A8J9SQ73	Tubby-like F-box protein 9	8775810at2759	Tubby	8775810at2759	Tubby	NA		NA	NA	NA	3	IPR036047,IPR025659,IPR000007	PF01167	NA	NA	100	519	0	1030										
tr_A0A8J9SQ85_A0A8J9SQ85_9CHLO	A0A8J9SQ85	Translocon-associated protein subunit beta	5860827at2759	Uncharacterized protein	5860827at2759	Uncharacterized protein	NA		NA	NA	GO:0005783,GO:0016020	4	NA	PF05753	NA	NA	100	228	2.18e-156	439										
tr_A0A8J9SQ91_A0A8J9SQ91_9CHLO	A0A8J9SQ91	Probable glycine-rich protein A3 at C-terminar half	NA		NA		NA		NA	NA	GO:0016020	4	NA	NA	NA	NA	100	484	2.95e-271	751										
tr_A0A8J9SQ93_A0A8J9SQ93_9CHLO	A0A8J9SQ93	Uncharacterized protein	58506at33090	hypothetical protein	58506at33090	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	1080	0	1959	58506at33090	hypothetical protein	-	-	-	-	-	-	3.91e-10	8.97
tr_A0A8J9SQA1_A0A8J9SQA1_9CHLO	A0A8J9SQA1	Uncharacterized protein	1592524at33090	hypothetical protein	2086634at2759	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	348	2.19e-257	704	1592524at33090	hypothetical protein	-	-	-	-	-	-	1.25e-19	32.04
tr_A0A8J9SQA3_A0A8J9SQA3_9CHLO	A0A8J9SQA3	Protein DedA	41384at33090	dedA	7028at75966	Protein DedA	NA		NA	NA	GO:0005886	4	IPR032818,IPR032816	PF09335	NA	NA	100	361	3.74e-251	690	41384at33090	dedA	-	-	-	H,I,C	ko00480	IPR032818,IPR032816	1.56e-76	95.09
tr_A0A8J9SQB2_A0A8J9SQB2_9CHLO	A0A8J9SQB2	Integrase zinc-binding domain-containing protein	1537371at33090	hypothetical protein	74679at3041	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	149	9.08e-108	310	1537371at33090	hypothetical protein	-	-	-	-	-	-	1.28e-111	266.11
tr_A0A8J9SQB3_A0A8J9SQB3_9CHLO	A0A8J9SQB3	40S ribosomal protein S9	781251at33090	40S ribosomal protein S9	880180at33090	Ribosomal protein	NA		GO:0006412	GO:0019843,GO:0003735	GO:0015935	3	IPR022801,IPR018079,IPR005710,IPR001912,IPR002942,IPR036986	PF00163,PF01479	GO:0006412	GO:0019843,GO:0003735	100	184	6.04e-126	360	781251at33090	40S ribosomal protein S9	-	GO:0042274	-	J,K,T	ko03010,ko00290,ko00660,ko01230,ko04626	IPR001912,IPR036986,IPR002942,IPR005710,IPR018079,IPR022801	3.5e-103	188.64
tr_A0A8J9SQC1_A0A8J9SQC1_9CHLO	A0A8J9SQC1	Probable WD repeat-containing protein RUP1	1390371at33090	WD repeat-containing protein	8425at75966	Small ribosomal subunit protein uS15	NA		NA	NA	GO:0043226	4	IPR044616,IPR015943,IPR036322,IPR001680	PF00400	NA	NA	100	606	0	1201	1390371at33090	WD repeat-containing protein	-	GO:0010224	-	J,T,C	-	IPR044616,IPR015943,IPR036322,IPR001680	4.28e-72	49.36
tr_A0A8J9SQC4_A0A8J9SQC4_9CHLO	A0A8J9SQC4	Exonuclease domain-containing protein	513879at2759	RNA exonuclease 4	513879at2759	RNA exonuclease 4	NA		NA	GO:0003676	NA	4	IPR012337,IPR036397	NA	NA	GO:0003676	100	79	1.11e-48	155										
tr_A0A8J9SQD5_A0A8J9SQD5_9CHLO	A0A8J9SQD5	Uncharacterized protein	1592524at33090	hypothetical protein	2086634at2759	hypothetical protein	NA		NA	NA	NA	4	NA	NA	NA	NA	100	284	3.17e-211	582	1592524at33090	hypothetical protein	-	-	-	-	-	-	4.96e-203	250.35
tr_A0A8J9SQD8_A0A8J9SQD8_9CHLO	A0A8J9SQD8	CBF1-interacting co-repressor CIR N-terminal domain-containing protein	21711at33090	uncharacterized protein	21711at33090	uncharacterized protein	NA		NA	NA	NA	4	IPR019339,IPR039875	NA	NA	NA	100	291	3.67e-161	456	21711at33090	uncharacterized protein	-	-	-	Q,O,H	-	IPR019339	9.52e-09	23.38
tr_A0A8J9SQE7_A0A8J9SQE7_9CHLO	A0A8J9SQE7	Probable Glutaredoxin-C3	418495at2759	Glutaredoxin	418495at2759	Glutaredoxin	NA		GO:0034599	GO:0015038	GO:0005737	4	IPR002109,IPR014025,IPR036249	PF00462	GO:0034599	GO:0015038	100	119	5.55e-81	239										
tr_A0A8J9SQF4_A0A8J9SQF4_9CHLO	A0A8J9SQF4	MalT-like TPR region domain-containing protein	20224at33090	fanconi anemia group e	514334at2759	fanconi anemia group e	NA		NA	NA	NA	4	IPR011990	NA	NA	NA	100	441	1.57e-288	791	20224at33090	fanconi anemia group e	-	-	-	M,T,O	-	IPR011990	8.8e-246	196.94
tr_A0A8J9SQF7_A0A8J9SQF7_9CHLO	A0A8J9SQF7	Probable DDB1- and CUL4-associated factor 6	50852at3041	DDB1- and CUL4-associated factor 8	50852at3041	DDB1- and CUL4-associated factor 8	NA		GO:0045717	NA	GO:0080008,GO:0005737,GO:0043226	4	IPR045151,IPR011990,IPR015943,IPR019775,IPR036322,IPR001680	PF00400	GO:0045717	NA	100	877	0	1547										
tr_A0A8J9SQG2_A0A8J9SQG2_9CHLO	A0A8J9SQG2	Probable tRNA (Guanosine(18)-2'-O)-methyltransferase	1520837at33090	Uncharacterized protein	71346at3041	putative tRNA (guanosine(18)-2'-O)-methyltransferase	NA		GO:0006396	GO:0003723,GO:0008173	NA	4	IPR029028,IPR051259,IPR001537,IPR029026	PF00588	GO:0006396	GO:0003723,GO:0008173	100	254	1.81e-186	517	1520837at33090	Uncharacterized protein	GO:0008173	-	-	L,J,H	-	IPR001537,IPR029028,IPR029026	2.09e-78	123.59
tr_A0A8J9SQG5_A0A8J9SQG5_9CHLO	A0A8J9SQG5	Probable BTB/POZ domain-containing protein KCTD7 at N-terminal half	14259at33090	Potassium channel tetramerisation-type BTB domain	508369at2759	Potassium channel tetramerisation-type BTB domain	NA		GO:0051260	NA	NA	4	IPR000210,IPR012983,IPR038648,IPR011333,IPR003131	PF02214,PF08005	GO:0051260	NA	100	343	1.03e-248	682	14259at33090	Potassium channel tetramerisation-type BTB domain	-	GO:0051260,GO:0008277	-	K,T	ko00196	IPR011333,IPR000210,IPR003131	6.12e-229	233.97
tr_A0A8J9SQH2_A0A8J9SQH2_9CHLO	A0A8J9SQH2	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	181	1.75e-107	311										
tr_A0A8J9SQH9_A0A8J9SQH9_9CHLO	A0A8J9SQH9	RRM domain-containing protein	NA		NA		NA		NA	GO:0003723	NA	4	IPR012677,IPR035979,IPR000504	NA	NA	GO:0003723	100	200	4.14e-138	390										
tr_A0A8J9SQI2_A0A8J9SQI2_9CHLO	A0A8J9SQI2	Probable thylakoid lumenal 16.5 kDa protein, chloroplastic	20137at3041	thylakoid lumenal protein	20137at3041	thylakoid lumenal protein	NA		GO:0010206	NA	NA	4	IPR038862,IPR049072	PF20675	GO:0010206	NA	100	226	3.06e-130	373										
tr_A0A8J9SQJ2_A0A8J9SQJ2_9CHLO	A0A8J9SQJ2	Protein FRA10AC1 homolog	1386336at33090	uncharacterized protein	5191at75966	folate-sensitive fragile site FRA10AC1	NA		NA	NA	NA	4	IPR019129	PF09725	NA	NA	100	234	6.13e-150	423	1386336at33090	uncharacterized protein	-	GO:0016311	-	E,P,J	-	IPR019129	1.05e-48	83.58
tr_A0A8J9SQL1_A0A8J9SQL1_9CHLO	A0A8J9SQL1	Uncharacterized protein	513760at2759	hydrolase	513760at2759	hydrolase	NA		NA	NA	GO:0016020	4	NA	NA	NA	NA	100	218	6.08e-158	442										
tr_A0A8J9SQL2_A0A8J9SQL2_9CHLO	A0A8J9SQL2	Probable protein SPT2 homolog at C-terminar half	17017at75966	hypothetical protein	17017at75966	hypothetical protein	NA		GO:0006334,GO:0006360	GO:0003677,GO:0042393	GO:0005730	3	IPR013256	PF08243	GO:0006334,GO:0006360	GO:0003677,GO:0042393	100	411	1.93e-209	588										
tr_A0A8J9SQM1_A0A8J9SQM1_9CHLO	A0A8J9SQM1	Epoxide hydrolase 1	7130006at2759	hydrolase	7130006at2759	hydrolase	NA		GO:0097176	GO:0004301	NA	3	IPR029058,IPR000639,IPR010497,IPR016292	PF06441	GO:0097176	GO:0004301	100	399	1.9313053938804e-308	838										
tr_A0A8J9SQM2_A0A8J9SQM2_9CHLO	A0A8J9SQM2	Uncharacterized protein	NA		NA		NA		NA	NA	NA	4	NA	NA	NA	NA	100	196	1.8e-121	348										
tr_A0A8J9SQN2_A0A8J9SQN2_9CHLO	A0A8J9SQN2	Probable DNA replication ATP-dependent helicase/nuclease DNA2 at C-terminar half	74376at33090	DNA replication ATP-dependent helicase/nuclease DNA2-like	74376at33090	DNA replication ATP-dependent helicase/nuclease DNA2-like	NA		NA	GO:0004386	NA	4	IPR051827,IPR014808	PF08696	NA	GO:0004386	100	689	0	1224	74376at33090	DNA replication ATP-dependent helicase/nuclease DNA2-like	-	-	3.6.4.12	V,L,Q	ko00330	IPR014808	0	190.42
tr_A0A8J9SQN4_A0A8J9SQN4_9CHLO	A0A8J9SQN4	60S ribosomal protein L30	10554at33090	Ribosomal protein	922at75966	Large ribosomal subunit protein eL30	NA		NA	GO:0003723,GO:0003735	GO:0022625	3	IPR039109,IPR029064,IPR022991,IPR004038	PF01248	NA	GO:0003723,GO:0003735	100	113	2.23e-75	225	10554at33090	Ribosomal protein	-	-	-	T,J,I	-	IPR039109,IPR029064,IPR004038,IPR022991	9.05e-57	189.78
tr_A0A8J9SQN9_A0A8J9SQN9_9CHLO	A0A8J9SQN9	Armadillo repeat-containing protein 8	1405125at33090	uncharacterized protein	6092at75966	Armadillo	NA		GO:0043161	NA	GO:0005737,GO:0034657	4	IPR011989,IPR016024,IPR000225,IPR038739,IPR000357	PF00514,PF02985	GO:0043161	NA	100	554	0	959	1405125at33090	uncharacterized protein	-	GO:0043161	-	T,I,L	-	IPR011989,IPR016024,IPR000225,IPR038739	2.53e-48	36.3
tr_A0A8J9SQP3_A0A8J9SQP3_9CHLO	A0A8J9SQP3	Probable MutS protein homolog 5	53383at33090	DNA mismatch repair protein	8041at75966	DNA mismatch repair protein MutS, core	NA		GO:0051026,GO:0006298	GO:0005524,GO:0140664,GO:0030983	GO:0005634	4	IPR017261,IPR000432,IPR007696,IPR036187,IPR045076,IPR027417	PF05192,PF00488	GO:0051026,GO:0006298	GO:0005524,GO:0140664,GO:0030983	100	887	0	1683	53383at33090	DNA mismatch repair protein	GO:0140664,GO:0005524,GO:0003690,GO:0000166	GO:0051026,GO:0007127	-	L,V	ko00270,ko00450,ko00860,mis01100,mis01110	IPR036187,IPR027417,IPR045076,IPR000432,IPR007696	0	237.66
tr_A0A8J9SQP9_A0A8J9SQP9_9CHLO	A0A8J9SQP9	PP2A regulatory subunit TAP46	1392239at33090	PP2A regulatory subunit	51864at3041	TAP42-like protein	NA		GO:0035303,GO:0009966	GO:0051721	GO:0005829	4	IPR038511,IPR007304	PF04177	GO:0035303,GO:0009966	GO:0051721	100	340	5.08e-211	587	1392239at33090	PP2A regulatory subunit	GO:0051721	GO:0035303	-	T,K,O	-	IPR038511,IPR007304	1.06e-15	28.3
tr_A0A8J9SQQ3_A0A8J9SQQ3_9CHLO	A0A8J9SQQ3	VWFD domain-containing protein	1520589at33090	Root cap	1518022at33090	Uncharacterized protein	NA		NA	NA	NA	4	IPR001846	PF00094	NA	NA	100	337	1.01e-204	570	1520589at33090	Root cap	-	-	-	Q,U,M	-	-	0	80.5393
tr_A0A8J9SQQ9_A0A8J9SQQ9_9CHLO	A0A8J9SQQ9	30S ribosomal protein S16, chloroplastic	28408at33090	Ribosomal protein S16	407221at2759	ribosomal protein	NA		GO:0006412	GO:0003735	GO:0005737,GO:1990904,GO:0005840	3	IPR000307,IPR023803	PF00886	GO:0006412	GO:0003735	100	122	4.7e-79	235	28408at33090	Ribosomal protein S16	-	-	-	J,I,H	ko03010,ko00190,ko00195	IPR000307,IPR023803,IPR020592	4.64e-37	126.38
tr_A0A8J9SQR6_A0A8J9SQR6_9CHLO	A0A8J9SQR6	Probable diacetyl reductase [(S)-acetoin forming]	1523839at33090	Uncharacterized protein	5399006at2759	Uncharacterized protein	NA		NA	NA	NA	4	IPR036291,IPR002347	PF00106	NA	NA	100	242	6.02e-170	474	1523839at33090	Uncharacterized protein	-	-	-	O,P,G	-	IPR002347,IPR036291	3.81e-48	78.17
tr_A0A8J9SQR8_A0A8J9SQR8_9CHLO	A0A8J9SQR8	Uncharacterized protein Rv2030c	15484at33090	uncharacterized protein LOC9629620	5852at75966	Erythromycin esterase	NA		GO:0046677	NA	NA	4	IPR007815,IPR052036,IPR014622	PF05139	GO:0046677	NA	100	462	0	951	15484at33090	uncharacterized protein LOC9629620	-	GO:0046677	-	Q,O,M	ko00592,ko03010,ko03450,ko04141	IPR007815	0	265.91
